Unnamed: 0,FailureMode,τ/fc,θu,M/Vlw,lw/tw,"ρvwFy,vw/fc","ρhwFy,vw/fc","ρvcFy,vc/fc","ρhcFy,hc/fc",P/fcAg,Ab/Ag,Vtest/Ag/sqrt(fc),V@M/Vn_GB,V@M/Vn_ACI,V@M/Vtest,Vn_GB/Vtest,Vn_ACI/Vtest,Vtest,Vn_ACI,Vn_GB,alpha_c,lamda,N,Vc,Vs,P,fc,ft,alpha1,beta1,lw,as',lw0,tw,h,Aw,A,Ag,"Fy,hw","Fy,vw","Fy,vc",ρvw,ρhw,V@moment,ForceEquilibrium,Moment,x_real,eps_cu,Ec,Es,DRein.1,DRein.2,DRein.3,DRein.4,Area1,Area2,Area3,Area4,Force1,Force2,Force3,Force4,Moment1,Moment2,Moment3,Moment4,Section_B,Section_F,Section_R
323,3,0.4839368941866873,0.3399122807017544,0.2288557213930347,0.0775401069518716,0.2002873345935728,0.2710661446499129,0.3849613817800541,0.0,0.1521739130434782,0.0,0.789324076889519,0.1089697350270569,0.1115209911381317,0.1552283460548167,0.1293340118829106,0.1268259137455757,0.7379379367834541,0.7927388811222024,0.793551106641765,1.0,0.0,0.4562960484182956,0.5758859501835275,0.6557196146738079,0.3743378576916337,0.3347566182749786,0.4483089050157942,0.3464912280701746,0.3464912280701764,0.3050847457627119,0.3101325317075531,0.2894875520375337,0.8636363636363636,0.3523066330043608,0.5716159756849577,0.5706243069750431,0.4564198687910028,0.5831265508684863,0.5831265508684863,0.5909961685823755,0.3387612963710992,0.3552338329811103,0.7625755918839259,0.9999999986297362,0.7314985851018827,0.3101325317075531,0.0,0.0,0.0,0.8151571164510165,0.3656432377569145,0.1295622450104752,0.1971975208838588,0.6658483360611019,0.6661257813474366,1.0,0.3157776976718169,0.3190610248886607,0.2534927785766034,0.3308871489205639,0.3958335102831321,0.6792590316081583,0.5477006037633836,0.4929578285684426,0.1761979342465052,0.0,0.0,1.0
359,1,0.063981387654232,0.5701754385964912,0.7761194029850745,0.2574767280649634,0.1078142460684551,0.2434107971939364,0.0801335436023737,0.0587790752651758,0.1021739130434782,0.0,0.0795812046793692,0.0306554337803745,0.0316224412870659,0.2480115955879964,0.6507243812212558,0.6633757772006506,0.0882290563394991,0.4084529323637053,0.3944200856145166,0.0,1.0,0.1798259892679556,0.227821444976819,0.3650032605372305,0.1475920259869795,0.1776259607173356,0.2691843741818518,1.0,1.0,0.4463276836158192,0.2029309231105799,0.4502749340372202,0.5681818181818182,0.5113610282304338,0.5138769882420327,0.5127516592088115,0.4095595126522962,0.4094292803970223,0.4094292803970223,0.3199233716475095,0.1693806481855496,0.2962962962962963,0.1302571862853306,0.9999999983176872,0.1779893830031407,0.2029309231105799,0.0,0.0,0.0,0.4454713493530498,0.2514590205531591,0.0909692358584188,0.1244408515225006,0.0761047463175122,0.0768718542234843,0.116136839351125,0.1765590622630486,0.9382675502282184,0.8137448500244169,0.526121821877852,0.3720980350269255,0.0748663081472989,0.1438606967473046,0.333601541607647,0.1769751943473549,0.0,0.0,1.0
332,3,0.4277494151171954,0.5087719298245614,0.5273631840796019,0.0775401069518716,0.1572899143106965,0.2038271494882594,0.5579303314017771,0.0,0.1521739130434782,0.0,0.5691687560847184,0.1046197728494573,0.1024449800613299,0.1078891457433221,0.0992448832933258,0.1032684748546493,0.4537703939068327,0.4203351582033534,0.4034258480427716,0.0,0.9523809523809516,0.3148356477744383,0.2686378747711116,0.349922529696961,0.2582860454772142,0.1947053800170794,0.2904603906486416,1.0,1.0,0.3050847457627119,0.3270788952829928,0.2869785856525815,0.8636363636363636,0.6965802157447786,0.5716159756849577,0.5706243069750431,0.4564198687910028,0.8275434243176178,0.8275434243176178,0.5909961685823755,0.1293452222507833,0.1298704335629865,0.3735580577409114,0.9999999984610884,0.6687347515280812,0.3270788952829928,0.0,0.0,0.0,0.8151571164510165,0.3656432377569145,0.1295622450104752,0.2295338183777957,0.6658483360611019,0.6661257813474366,1.0,0.2076346505239344,0.3132364422303451,0.2279784285784371,0.2987586929117051,0.400055929114964,0.6851142822861702,0.5672601107307791,0.5209888631822531,0.1780640105901831,0.0,0.0,1.0
415,1,0.132655358013737,0.3117095063239494,0.4154228855721392,0.2403271469015414,0.0991544248772503,0.1587243759694952,0.0384322537512999,0.0444528387096774,0.5217391304347826,0.8325991189427312,0.2568462947807958,0.0640810677366051,0.0691323360522317,0.1304665535039948,0.2033972385470409,0.1915517768415598,0.1369251854457522,0.2056995690459743,0.2128390454232238,0.4166666666666665,0.4166666666666665,0.727264185191677,0.1974247960566579,0.1487433594142165,0.7159628526371122,0.4380871050384287,0.55087236156714,0.0,0.0,0.2203389830508474,0.4015499990056128,0.1890033941434747,0.3409090909090909,0.4441129217351388,0.131644891369869,0.1886648317179148,0.2005623242736645,0.7094292803970222,0.7094292803970222,0.396455938697318,0.1693806481855496,0.2100845248813018,0.1269665105365779,0.999999998387368,0.152702445072965,0.4015499990056128,0.0,0.0,0.0,0.4454713493530498,0.2133976148185739,0.0744293747932517,0.1163567771490164,0.0793780687397708,0.0528874205570144,0.1210426478283621,0.042312520976022,0.9247097936844136,0.8232347831308496,0.4794043455974797,0.3355730545515908,0.059187888860249,0.104196434803909,0.3575898824022519,0.2051491834064865,1.0,0.0,0.0
313,3,0.6229651218033259,0.6008771929824562,0.5273631840796019,0.0775401069518716,0.2902794520547945,0.3928602479994628,0.7433241092343426,0.0,0.1521739130434782,0.0,0.8296422394982316,0.0870917414960621,0.0797313088753183,0.0941311423857483,0.1123408218320821,0.1273065765212624,0.6411864171118198,0.6909355513514055,0.622034382574423,0.0,0.9523809523809516,0.3148356477744383,0.2638073789065203,0.6374775881493401,0.2582860454772142,0.1947053800170794,0.2904603906486416,1.0,1.0,0.3050847457627119,0.3827636039962818,0.2787342763825984,0.8636363636363636,0.6965802157447786,0.5716159756849577,0.5706243069750431,0.4564198687910028,0.5831265508684863,0.5831265508684863,0.5909961685823755,0.3387612963710992,0.3552338329811103,0.4885385978338415,0.999999998569144,0.8727679792231738,0.3827636039962818,0.0,0.0,0.0,0.8151571164510165,0.2387718853082973,0.0744293747932517,0.0947992454863918,0.6658483360611019,0.3322515626948734,1.0,0.7589155862720481,0.297587386330074,0.4503242249147614,1.6653345369377348e-15,0.0375835371515046,0.700845734743024,0.4243729034414513,0.8768820958153234,0.4278903344903098,0.0,0.0,1.0
380,2,0.1531170083223821,0.5915331807780321,0.3710021321961619,0.0652406417112299,0.0844912280701754,0.1251079430586857,0.2280332665715692,0.0295435343264574,0.4347826086956521,0.0,0.1459749925178765,0.0492895867238232,0.0635110234963476,0.1926586362901263,0.3557060566990578,0.2854226537787974,0.0237130926591226,0.0550781450071988,0.0662560279394792,0.7142857142857144,0.204081632653061,0.1311096396211359,0.0852225032514652,0.0317174979289844,0.0673936191721367,0.0777113578138343,0.1314934055852691,1.0,1.0,0.0790960451977401,0.1091674948627721,0.0873757901316836,0.409090909090909,0.2145971999081937,0.1289504052891992,0.1269340074339345,0.0971571383942517,0.2915632754342431,0.2915632754342431,0.3208812260536398,0.123185925953127,0.141329589465603,0.030324558062646,0.9999999983944372,0.0206981134177139,0.1091674948627721,0.0,0.0,0.0,0.2606284658040665,0.2387718853082973,0.1157790274561693,0.1756399892212342,0.0761047463175122,0.0768718542234843,0.0329425039246467,0.0500814180412435,0.9381279893630884,0.8528857365566554,0.5564009593392351,0.36657506433819,0.0320901518910882,0.0752676702383085,0.3031507760617697,0.1975373872605826,0.0,0.0,1.0
142,3,0.2398137098504986,0.1224415307017544,0.1319717203456402,0.360427807486631,0.237952560877308,0.3809095941240196,0.1044344082436457,0.0072490007124602,0.0,0.3043478260869565,0.3629504710643479,0.1072760442766648,0.1066532456566685,0.368675383688568,0.2932271864744337,0.2968510208946058,0.0191830711751593,0.0474269027164122,0.0458865482047477,1.0,0.0,0.0,0.0204802703691117,0.0477227705957961,0.0,0.2707087959009394,0.3793521529179661,0.6754385964912295,0.6754385964912295,0.0423728813559322,0.0441152559306633,0.0593288802750249,0.0909090909090909,0.0608216662841404,0.0202086456050237,0.0248852385394795,0.0201499531396438,0.4012406947890818,0.4012406947890818,0.2801724137931034,0.5019826482589924,0.6226141373754944,0.043443604310621,0.9999999983842752,0.0117037037843872,0.0441152559306633,0.0,0.0,0.0,0.0850277264325323,0.1106318193351941,0.0264637777042672,0.0371328482888709,0.0270049099836333,0.0278127853602505,0.0055612244897959,0.0084545488446096,0.9695727967877614,0.8723432614738347,0.5459948110249979,0.3557425724904944,0.015968016164519,0.0688772098897495,0.3053850553974029,0.1964289328968023,1.0,0.0,0.0
229,1,0.2310135861249025,0.4455886092041698,0.1094527363184079,0.1697860962566845,0.1269932333449599,0.3004954120223847,0.0,0.0,0.1076562128771679,0.0,0.2383350177861514,0.0422851436485949,0.0405677083522403,0.1439279010884589,0.3265015278614435,0.3510203347439672,0.0385718194219385,0.1035607075707362,0.0951539251945719,1.0,0.0,0.03573477019749,0.0804669152826911,0.0724323042650001,0.0293162243398794,0.0913748932536293,0.1519479339090924,1.0,1.0,0.135593220338983,0.0944994064826115,0.1475137788318205,0.3181818181818182,0.1090199678677989,0.1327996711187275,0.1307921839516832,0.1002811621368322,0.924317617866005,0.924317617866005,0.4827586206896551,0.0923894444648452,0.1145915590261646,0.0388067345410189,0.999999998383076,0.0153578408900658,0.0944994064826115,0.0,0.0,0.0,0.1127541589648798,0.5711748287236741,0.2398279854449223,0.3475613042306656,0.0171849427168576,0.0180009715876037,0.0278322867608581,0.042312520976022,0.964311590339272,0.917280190801278,0.5744609694326607,0.3923633543995025,0.0228717183623083,0.0561037985573809,0.3054662508446719,0.2095046834367167,0.0,0.0,1.0
338,3,0.2014847253131311,0.4166666666666666,0.6865671641791045,0.0638740344622697,0.0536921718185467,0.0954992564700746,0.4456189149371635,0.0,0.308695652173913,0.0,0.2700113663285086,0.0834439251878405,0.0957012875431262,0.1317328632030466,0.1539544175985334,0.1328497056639377,0.1792139291432877,0.2005483327094022,0.2215203549248745,0.0,1.0,0.4868739216062512,0.2373578717398818,0.133820479501587,0.3994234475879822,0.1998292058070025,0.2967402289970661,1.0,1.0,0.2344632768361582,0.2503967992350578,0.2258737182430096,0.7727272727272727,0.7252696809731467,0.4272685070776451,0.4259426875594641,0.3392689784442362,0.6699751861042184,0.6699751861042184,0.6130268199233716,0.0554336666789071,0.0763943726841097,0.1670055104397562,0.999999998402011,0.3138548023204841,0.2503967992350578,0.0,0.0,0.0,0.5378927911275415,0.2260847500634356,0.0771860183041129,0.2025869037995149,0.3385160938352427,0.2622061143734785,0.3941326530612244,0.1218660269238896,0.6366001278535804,0.5878257392277448,0.3990992826857042,0.399008330068329,0.3050299985970701,0.2651052314692407,0.4257662344403614,0.1832469194736765,0.0,0.0,1.0
410,4,0.0717523468160474,0.5179824561403509,0.2064676616915422,0.2620320855614974,0.1639489361702127,0.2624461048177606,0.0428995538335745,0.0521031452569558,0.0,0.0,0.1120609750614542,0.0049174353610708,0.007552799331761,0.0637649424638163,0.7332827599478929,0.7088586142318627,0.0672448691259493,0.3358904641856367,0.3410590928066693,1.0,0.0,0.0,0.2273325365842698,0.2959078980242144,0.0,0.2672929120409906,0.3755355742894072,0.6929824561403493,0.692982456140351,0.3050847457627119,0.0522571073047489,0.3276668799182144,0.409090909090909,0.3264861142988294,0.2829210384703325,0.2812610681438853,0.2221180880974695,0.5583126550868487,0.5583126550868487,0.4310344827586206,0.246371851906254,0.305577490736439,0.0415079060440003,0.9999999983911548,0.0397430252119504,0.0522571073047489,0.0,0.0,0.0,0.5841035120147873,0.8033494037046434,0.3266622560370493,0.4680140123955807,0.0521003818876159,0.0528874205570144,0.0801609105180534,0.1218660269238896,0.955552592794763,0.9454887826931416,0.5938989022972193,0.4201192110302823,0.0399426385539489,0.0312462265225191,0.2935026243697501,0.2106027216442907,0.0,0.0,1.0
