0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,failure mode
-4.991943833460108,3.9403388786037086,-0.25974187600091886,0.5529151613433653,0.29841085719438604,2.40445266500735,-0.014273403733556109,-1.5518020937147559,-0.8815403150244436,-0.4691070651974127,-0.3948218392514635,0.28631746760992427,0.2617115839052313,-0.38205553109764107,-0.8982714803705695,-1.3780303953898845,0.48912655810306904,0.03537720112790648,-0.5110851147814343,1.0340861498581118,-0.6542061502961473,0.17890105160291,3
-4.863737315702528,3.8197214515435314,0.16720324082858654,0.7273992749807685,-2.132738012622975,-1.6603034588685062,0.18137375685057405,-0.3312866368770095,1.5612561789417825,0.4748499584318705,-0.3334040853481341,1.0901483762010267,-0.24238836406809633,0.7750886797592142,-1.0406650475262533,-0.5657701288718728,-0.1764045168495247,0.15599286008671984,0.679858360016048,0.12863518182467096,-0.05100424085479162,0.27540581616377124,3
-2.1056642772725986,1.2841146425023573,-0.10765808695795885,2.9002850281916177,-0.8801202489876305,-3.4944136095813443,-2.986922591381993,-0.04206842043141512,-1.5379301898190774,-0.5429777981115732,0.6379889460658649,1.4032478707368568,-1.0370722580341882,-0.44614845481908677,0.5089505562488638,-0.32853565887060127,-0.7594582322026832,0.2945662178343147,0.1478445016873212,0.04334912930738871,-0.14977827183947703,0.40685902382887806,1
-2.6036831354665106,-2.007330233379314,-2.424043017707247,-1.3148975823572908,0.49700466455610215,-1.315174484771018,-0.2745807857277079,0.3687147847637511,-0.06702781630966959,-0.2516136915047196,3.661175149168481,0.18004003906166907,0.9734061437563648,-0.5454283462270382,-0.16445481348208407,-0.19582981154051748,0.33300274551087367,-0.35675572236043185,-0.6545598435108156,0.586813347152694,-0.02983884070068597,-0.9121873456506134,1
0.8790774891315433,-4.070187556042281,0.28816933480878987,-0.5929083044206275,-0.40006065233448607,1.8126302283928417,2.0930733791348715,1.6476605230345798,-0.9394927976280831,-1.0673565535283012,-1.2252602309286775,0.5539873241111651,-0.3120411985992042,-0.19496762924658062,-0.13318611274930892,0.15852346633171063,-0.6170621618268515,-0.07358059181927776,0.7721593564088228,-0.5703441871097648,-0.7524953708572396,1.2676614603446639,1
-5.481954396905603,-1.8574555628849991,0.2850862375072726,0.6752269603982805,1.6471280292175854,1.0571908164926787,1.280343800436771,-0.036633448782521026,1.3373961671673367,0.6746958874841846,-1.427264456890762,-0.19310739989246845,-0.2700482790077342,-0.13484535579415555,0.6293374220989444,0.06514480819731591,-0.8282264119745731,-0.08839958711411965,-0.3791093281214869,0.0030293392258760048,-0.6819612206617411,-0.8297843113907345,1
-2.6811287187545703,-2.503444577375764,-0.9819651529336145,-0.12321769226728077,1.7926109531573258,-1.57329129003474,0.32857782378441286,-1.114408969752478,-0.5375609082326434,2.2274984504489286,1.1541992665556087,2.1190311015158434,-0.911487636777296,-1.2950518522959966,1.760387534064658,-0.4175498158066841,1.6490428890465048,1.9107025038273875,-0.6814651229051006,0.8602347673240855,-0.15081353607519657,0.08377842006977114,2
8.085537356644357,0.2627313082662169,-3.612273971775196,-1.7498385806427939,0.7685007408800961,-4.040491600695433,-2.8726905194393764,-2.07309380097437,-0.2954418804740618,-0.27428666897305704,0.16962828553430223,0.005208418924306058,1.6393462309498188,0.24304664440818624,1.0013778771403286,-0.43061994647433194,1.8103703887046967,-2.6896253946291626,1.8093227075094878,0.48885446008332695,-0.6682594956707045,-0.3984811723833905,3
-2.5967813324140745,0.1739701575546799,-3.2279231801526844,-1.9730482428034746,2.10305448629686,3.0734425533753886,-0.9414577162156789,-3.4353344072778556,0.18491255428041212,0.4959421318805526,-0.4487967994467277,0.06821509589051544,-1.4015893988756565,1.0667097504477523,1.2542126502743054,0.6028124989236218,-1.3500386909265412,-0.603035255244101,-0.1654707150591574,-1.264037059608238,0.8776011171377152,-0.19184219568540675,3
2.3578927202044984,0.6228977299767531,-2.0429859155017254,1.0700288319216984,1.4145691859660254,1.1447930903348023,-1.3354405030623926,0.0733975482959446,0.061086688822371914,-1.0810809843191627,-0.9498822557990447,0.20429165728975274,-0.7270550524038997,-0.5204039550160058,-0.300492631088764,-0.21111111952332723,-0.12566613053758027,1.240520818356871,-0.28576012214523405,0.11808843288826257,0.32181837031595667,0.9659180921901385,3
3.9283531133300187,0.7651380675984025,3.443243155487777,0.8239392691249139,-0.14738324480560083,2.690290729343043,2.9952617986434706,1.2877352396758752,-2.1474606973381314,0.8102710512978073,0.00836307063028048,-1.988350024189773,-1.2492950653026778,-0.30841503148296173,1.5106905077979307,0.3766216614752984,-0.5464392220417432,0.4241418814566489,0.7670630211405299,0.08988797953289095,0.10822466597916269,0.1908233295197282,2
-1.8977704338239054,-2.70946089023479,1.4174900892247537,1.6264842915717856,-0.5219547900688984,1.0080735381422372,-1.5929012898252632,0.24189093151209215,-0.30098816554386687,1.143086566040045,-0.606471415748347,-0.1496436431166488,0.9562285222300866,-0.4738622487403661,-0.14732738641062407,0.2764518609176244,0.30907783331957517,-0.480067570949505,0.07279836901038703,0.44244357622175245,-0.2088147182691243,-0.7924184055771182,1
2.630779822723898,2.0084574336509653,3.6020326712925685,3.696500586806728,-0.8431460387344191,-2.3453109502833134,2.141275645216125,-2.239305535685766,-0.6502554966711419,1.8624793297752578,0.2972864274945518,-0.39010620675401075,0.810059233050822,0.17671475215066562,-0.9993508687334093,-0.8669149554946174,-0.5421878849364525,-0.1096628940888778,-1.174019351801125,-0.7245222595341281,0.37573650876509046,1.1828890388400637,2
