PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,FailureMode
-4.312314034032819,-0.9613818103795775,0.517248536523949,-0.42963616186426834,3.738667327943627,1.9930880440825698,4.308295410055821,0.6526907257077478,-0.11734133768151328,-1.535215667355037,0.4005147554447799,1.654944452231644,-0.4935149479913308,-1.6374434043639081,2.8466020730115296,-0.08788643959864856,-0.19204134810424273,-1.7580555502019641,-0.34685947728855826,0.992970997284874,1.0064143613778094,1
-6.318967859411603,-1.1164606550327785,1.6016274785711093,0.45428494958589577,-0.3061800274299244,-0.17937507627337826,-0.7498852421434797,-0.5153046538456452,-1.3086343849253366,-2.2757497640093454,-0.4549206230823331,0.4828966931529156,0.6717695798510818,-0.07134844345191102,0.2167164813828693,0.03137437578446162,-0.6242941768748522,0.18298579480362798,0.25371520574289314,0.2728140740790255,0.06291274097172983,1
3.5930740395955154,1.6520308090814488,3.5674988058025674,0.44539036907924967,-1.1674266192615599,-0.6141332681223031,0.21819377581879318,-0.8852798710423259,-0.2537616191080701,-1.4034646834278868,1.6670396200838655,1.3204781086842943,-0.51726269996652,0.8997452880718543,-0.4043216429476302,0.014437576562834382,-0.3292899326633333,-0.06172606905801342,-0.43152872332265124,-0.712083756880416,-0.9874369616688673,1
-4.538898444263278,-1.236875407361892,0.7405670026782141,-1.2229032996337714,-2.2160474777835177,-0.3788809537512227,0.37799745845868715,0.3179255870216576,-0.22899187259199627,0.9913680709793556,-0.37821025115616225,0.2679964339093537,0.1511780264823431,-0.5805019997299277,-0.0663267651781082,-0.1326855010889467,-1.1624896957713893,1.1265055917708002,0.19469487726435195,-0.8531005483046799,-0.3662564995817956,3
-2.685545691801935,-0.6887118422084011,1.3732516824796301,2.298647527996789,0.7277780803728131,1.8666437786056034,0.476289926523846,-1.7612367727733196,-0.8926692809351265,-0.21182494896442733,0.8959617085099251,-0.16100176348189413,-0.3843724567186481,0.0934106075724593,-0.3280577929711186,0.1557751436557957,0.5978822709802961,0.2803166587236533,0.0459613499251913,-0.5099969087886914,0.6446508112567898,1
7.670079815830188,-2.8311037251190645,1.938102467085525,-2.467314234977425,-5.057723696323215,2.8704147350894758,1.1095094938121521,0.6729260410907999,-1.1758263190711828,-2.854791779238522,0.9470934897680483,-1.6383471161120422,-0.3392285094269453,-0.07213265187999543,-0.2229495378417091,0.633434133312561,-0.7563351978820538,-0.46299352901586366,0.4607210630596669,0.9111567468276944,-0.2283815264954258,3
-5.8854666188240765,-2.054713723846575,-1.1833851153172155,-4.171930195361805,2.7199804239867276,-0.3301238671386449,-1.6014911824376954,-0.9953872706495719,2.846786255731925,-2.3526161882523766,-1.3923219455425213,-0.3709866047049352,-0.6767203511008251,0.5647547864279816,0.44623154367415946,-0.2150093480920564,-1.087914274549146,0.3145105952951365,1.274260852101392,1.4600973562571076,-0.9493641447804697,3
1.318789817193829,0.8368113503493682,3.231958202008817,0.7625826988243121,0.3512730829469726,-0.9091071692012417,-1.1959506411331597,-0.8540794923961428,-2.2013376451066256,0.5734526061652759,0.11024882743152213,-0.9876591707344559,0.03138645816523269,-1.3061950947649759,0.628710198022277,0.3961046164791208,-1.4413906958999487,0.5078300130821933,-0.8999964820526397,0.13704579850220097,-0.2737078687873988,1
-3.7613800889830973,-0.5318296059444221,1.8521919476755695,1.7473496072332055,-0.5883493043517686,0.3783244687478757,1.8752159330989298,0.5590295153387556,-1.4440110011032876,0.7335458603709125,0.7785993839618475,0.8527009116244031,-0.00220605349775585,-1.430712677302899,0.10996622301139738,0.2691820032200144,-0.12901831998983876,-0.2023025359699916,-0.08491553671669387,0.14952496671792648,0.3688851226297339,1
10.877357613313306,-6.703030457790836,1.2816673217712067,2.5242105980541325,-5.272655649727548,4.618679248706046,1.7141422342228927,2.7410969517786405,1.4901264056070798,-1.0250767706666795,-4.025664458608733,-1.0258537510888481,3.544709204080458,-0.5102887741228093,-0.14710944661703987,-0.41375536244130007,0.580056067204227,0.78238827271492,-0.007738385292809033,0.2793822038449232,0.4035956254449388,3
3.2868004558761776,4.446151213019146,0.725060519660768,-2.128465456283469,-0.6683283364929429,-3.438292366978285,-0.5936348628873633,-2.582669359559056,-0.6366924928040305,-0.41009710081231104,-1.3349787813663418,1.599643516801041,-0.9333111169152404,-0.31574784811892115,0.16474422614741122,-0.30560710018266773,0.3573554071604617,-0.5258742870449687,-0.7580042238173197,0.08564607723162532,0.18330017570791268,4
-1.253325842459323,-0.606330711968211,-0.29767193969476075,0.29582634413809134,1.1168340811134405,-0.9230724554548703,-2.1130576362830222,-1.0206981527427157,0.3706737376254602,-0.8749256139191317,-0.5442688243596455,-0.37133607826769843,-0.9053999571832916,-0.6096834155584754,-1.1043255167956743,0.8969184573858862,1.2241008595670915,-0.5541409195182829,-0.7402684494725673,0.7590659806434976,0.24801026147919347,1
0.1794584218366734,-3.8658477014550803,0.2661698983406145,-1.1551031781616554,2.6743573348302325,4.596588704941225,0.07969208489959456,-3.099407066684835,1.668555662268444,1.227043529184802,-0.9696158279355673,-0.616762659420513,-0.5649064075382637,0.18864047391995487,1.6754703386348617,-0.5132141725443141,0.060863272453815995,0.019714955095679075,1.0458610066143177,0.39210258211336235,0.246737562694348,3
2.2724431374034384,-6.339330776890967,1.382526380389025,-0.26463113161251745,3.640430518371382,-1.8389640502148392,3.573654729893585,2.056862355754792,1.9500732375141474,-0.015252786799261247,-0.7025406529619659,0.3822127332957339,-0.8169629069690176,0.08458255603824122,0.4239527933294323,-0.7884797411451241,0.790822855993833,-0.21047690624782986,1.1496506042947676,0.0034105153943026567,0.1455574884486525,1
0.8032972191815692,0.5329817319014695,-0.34979139203576876,1.749025171782148,0.40435128963637906,1.5735901286652016,-1.1603787517286852,-3.0409968009941744,0.3282261589386408,0.9056500987698508,-0.14740407400982705,-0.4634150883335229,-0.4528868901892125,0.2307544174013975,0.37106396899626054,0.21011121556092377,0.8459230848050195,-0.4304696463062111,-0.492843069832249,0.8793510793745852,0.220259330594061,1
2.8874719347294433,-3.08983898828239,2.2665998965727567,-1.2826291088525272,0.12761352382903987,-4.835622193235895,0.05490298643145161,1.0832821963508665,-0.9732032798952669,-1.3353741390399552,0.27714040363863157,-1.3373053191238535,-2.5710298371409372,-0.7996417735807851,-0.36058946454235846,0.51400755599904,0.8391815824172991,-0.8539332492058966,2.245159267331675,-0.40591975005937525,0.49146527283149766,2
-2.1275006857808525,-1.5543308274559882,1.804727716877469,1.1280906198075353,0.3777368828892097,2.576055329954113,-0.499188925260365,-2.4676903392279956,-1.2580927998406612,0.6982197640440156,0.3994820260784,0.5209468747221057,-1.0755436612855964,-0.09725837179593384,-0.14639820141156204,1.276058077793937,-0.5752653541071665,0.6715696643783373,0.061036423337171304,-0.14995446142514496,0.9864610394848019,1
-2.9947369939876176,-1.1383703502799367,1.36900167360524,0.7853043585727388,-0.020591351966687238,0.6068208045227841,1.6969497166679182,-2.144781944824661,-0.3315941025446664,0.5259541819845304,0.38030307245835904,1.6066366682867965,-1.8995887693889808,2.5871565046158707,-0.08130344360164113,-0.42071547692079203,0.4614625580108666,1.6524720109758404,-0.12445091362855966,1.7297971668485133,0.21023673169431864,1
-4.7070699023282545,-0.5056155008971741,2.2436950969923686,0.5087419256285272,-0.35806763263343455,0.8660089832015675,-0.8345022930568367,-0.7254324074089069,-0.9510403169145796,-2.5139737370942306,0.07710057611121243,0.483421763598468,-0.00012940027953438718,-0.1123419913694791,-0.2641642275278682,-0.6561318258824147,0.7174540346751225,0.10639093750296676,0.06697840393527192,0.0739433290725079,-0.2575492834229765,1
7.6839177872064655,-2.8362586849221345,2.0007159984304046,-2.456544603677887,-5.026263128136049,2.8754071989576553,1.137711402462791,0.6503324866820129,-1.1828942403578064,-2.8936427700122813,0.9578356117252183,-1.6628834917990354,-0.3218389412571164,-0.12545501064144843,-0.25255131075732506,0.5321731109784456,-0.5889126304896751,-0.4945591039198787,0.4494839580203152,0.8787035184917512,-0.2718798631893705,3
-0.7632982075098959,-0.5533025628515271,2.157934927385292,0.33326777467597146,-0.374070019914863,1.9677921398161757,-0.07486443385655822,-3.1965119352474636,0.276729806373044,-0.6226145737746541,1.0882793108984377,0.8380804316120687,-0.46318290328035167,-0.0815126378741439,-0.9379356140247511,0.16527065128689117,0.10201683593238704,0.8205006409142456,0.06682516116287888,-0.650175744545433,0.036229109785285596,1
0.6065759662213942,0.5833828434229915,1.3238611543756378,-2.720860586192661,1.332847122293157,-1.1942013150762525,2.0429060732111513,-0.6592023688922616,-0.14824608392063293,-0.3722163745287424,-2.2821844201018093,-0.5475940980445579,-0.26905567010937637,-0.09354625329072064,1.2320160252568957,-0.3728329838956734,0.6399274914222823,-1.3970545076332463,1.8258601412642235,-0.11799934771409429,-0.4366203399133451,4
-6.061376809541084,-1.4293387876642478,-3.5749565742273552,-0.7287328130546052,-0.504665945767065,-0.3218121003763416,-1.0715349943147696,1.1562793952230437,-1.726540385079116,0.7028472204559799,-0.6403392594723814,0.9310354629990885,1.77749225502455,0.601135027335286,-1.0699729014872605,0.8899137443543417,0.46690070099348807,-0.49816759370185126,0.7451502054054329,0.09671084794275,-0.2795133746175312,3
7.925318691731894,2.0280213099723965,2.019505888722829,-6.83006985162828,-0.18684994619673895,1.2980143922979444,0.33470078349139726,-0.002443977703656516,3.2220702342264285,1.0392104171939416,1.5524426802851177,1.4291144441398087,-0.2820382452262395,1.160197953114413,1.3942793755697014,0.650351848759574,-2.42398558401832,-1.7169260305414833,-0.28359605182627595,-0.9585960812406538,-0.7695323308093196,3
-4.093255058556883,-0.6495172640601126,1.8180391311028412,1.1066599940757622,-0.7954592018114854,0.2729084246726084,0.7465919287127216,0.2087591403431164,-0.917075494495969,0.42280992522303973,0.7796509075921848,0.2932559213093694,-0.07196731076052712,-0.2502941195639911,-0.14327937599150528,0.45094151670383636,-0.7378513399315219,0.3845018377283161,0.3038795166749021,-0.547858233165692,0.3921058868207122,2
-0.014064222888517532,0.6606055055014823,-2.2001984405498503,-0.3012392543911972,0.26502224844693556,-2.285778115870942,-3.100688352835464,0.623989837207405,1.9972983001983209,-0.9277475732644446,1.7597617897489142,-2.229581460092559,-1.1157716780427918,-0.17433923165103987,-0.8353087683916945,0.49346031322957706,-0.4878957313873526,-0.014375485399263003,-0.5436030435041921,0.2688381806137627,-0.25701910802638445,3
1.0338864728844441,0.17850378520567065,2.0451654504452477,-0.6272556918917988,2.9830496281998067,0.910508021786467,-0.7758681365417487,-3.1603438293656523,0.03463595492467654,0.4143300550625216,-0.4926177047774917,-1.3191147486296457,0.12405308279168234,-0.4512316192363848,1.2426801979509723,-0.26100354086936456,0.5187838297916805,-0.39298344434947474,-0.28337985400237753,0.5340300308435426,-0.4289724238422665,1
-2.762240112980771,0.6736715691109482,-0.10335125947968343,-0.6891412840894442,-2.65070618136215,-0.20872908739079563,-0.7621285364012373,-0.8036659117490474,0.9211739620644867,-0.6206844332131486,-0.5303853745399102,-0.3587524251145542,0.7155492902615459,0.4592760839234308,0.16077268145206505,0.086403470878054,0.23142550888922814,-0.9318130417754891,-0.3309439224637789,-0.45275112478737095,-0.4938159291326373,3
-6.0460364957020865,-1.1969596246579828,-2.954802691200754,-1.2870379456124486,0.5649031929286894,-0.758061116141381,-1.0862981333101673,1.0927343579380622,-1.433804760315145,0.5102732000814709,-0.7154486504004671,0.7834581603849403,2.1484296087049004,0.5666406495045537,-1.0151247867908009,0.7556110216229415,0.37785872517707836,-0.36900547328464667,0.8532866862744339,0.089573520887212,-0.09677145449833645,3
2.072560829186535,-3.8385056194555016,1.810385015393503,-3.2528870938488987,5.234312031228532,-2.3707529032865615,5.299997531259858,1.4573797076787847,0.9939900750425104,-1.7651377416814416,1.3526164196339114,-0.9747541548294671,-1.2328911627445653,0.05665915644789369,-0.2733951677657066,0.08784405628623176,-1.1822162926614947,0.7536570929222688,0.43948424203732067,0.010873937367174995,-0.5140795560401313,1
-4.713825682485334,0.32016257074506643,1.0594272629252053,0.49825462831097134,1.4196480886968814,0.07750252420322787,-1.1153966048674144,0.5421381924783818,-1.4131616534385876,0.36040421763347674,-0.7138445303973757,-1.5423805378858029,0.8157171885561664,0.8468220451082049,0.8576260612887321,0.4388826776179696,-0.9500891989934294,0.056344029917453374,-0.1860353465051239,0.12661063945035067,1.3324228744828759,1
1.4529538452710085,2.484216625185776,-0.7397211418235178,1.3815124234115703,-1.2299075768197942,-0.4870060549557948,0.19691148217259863,-1.6892471016123805,0.22022607609321795,-0.17978104551692828,-0.35086433368584563,0.5334489874914211,-0.6834598629634695,0.8135599877797152,0.2007842193240577,0.08438118372643319,0.6416710916784117,-0.40006515396486914,0.1190701283090931,0.27605176374262475,-0.5169105493003063,1
-4.389431232433174,-1.2521221178221427,2.266356438019126,-1.4322940220330476,0.8256450290709629,-1.1900513513467694,2.4430588878463557,0.47954661636947693,-0.5796489979771428,1.0127834367342994,-0.3714278627901962,0.17731068370323547,0.331661709042305,-1.4107943889352421,1.3794131027927434,-0.8768172708897384,-0.41321293798818054,-0.10398933251508866,0.2780069174899605,0.3495437201494524,-0.7648882333575501,1
-2.3005631016012638,1.2436620393262905,-0.4733473013144933,-0.7397344796089785,-1.6859066431899006,-0.6995684145974839,-1.459752423080446,-0.9972260522342207,0.9362751523977061,0.12043899355921009,-0.16409581646430638,-1.095759009643977,0.14716909907888356,0.0902814925058435,0.22754313680785043,0.4781502462486041,-0.07334021875736216,-0.481247203750913,1.0041429671632875,-0.5096641457938752,0.42914970257779766,3
0.31234832204414836,1.496135535718988,2.394935680240055,2.3932756616464173,2.6237088514005102,0.12036331691107587,-0.6319477079735328,0.5013366564189002,-3.273554105523401,-3.099432050627818,-0.35310038117998566,-0.5137799491514007,-0.6616879538571117,0.16321663523492258,1.241347602082321,-0.7949537139862132,-0.23175408887266785,0.4747546542072359,-0.36134949317658427,-0.0345871067612048,0.31825341281704816,1
-2.5711491581989816,-0.7585189051954673,1.1610768025798923,2.7356151367475725,0.9264359008182728,2.698974074070779,0.12795447434934218,-1.8682741435295158,-1.0224511018265474,0.11493645080612494,1.2360702765789118,-0.15979533540788954,-0.8492575878918202,0.35462646034600437,-0.2652857388903725,0.7374332381730578,0.16922854005362595,0.25641663444966584,0.2678863966834387,-0.3207077165192638,1.1200219906156612,1
-2.2205816418548903,-1.469183986901549,1.9965440205784937,0.8174396637935876,0.3705480314236522,2.510960263375887,-0.7537321074826874,-2.857671628051386,-0.8159762942161733,0.3679653619195526,0.6960347768014427,0.5875108821398253,-1.0204608887837892,-0.5988700489479915,-0.16465906701690824,1.1321484578756114,-0.8042677157274718,0.7254510603966275,0.2363819419871758,-0.03748575742093321,0.9455482541532728,1
-0.34591032039491737,2.4263904612869096,-1.0945524228409866,-0.9357244820018723,-2.447461051445386,0.4257480551169726,-0.5780943720884062,0.44622077656225373,0.8150893791678395,0.3029855823309063,-0.06766142275215642,-0.9257598685914428,-0.058648092184068364,-0.2189727918265629,0.09823715056337644,-0.19555465651654502,0.8354679839851556,-0.48464625946933715,-0.30699933796234957,-1.009934785046325,-0.19756571968836945,3
12.378138502948469,1.3903155439107084,-6.7148570280484705,2.2357165795560405,-2.335253990602225,-1.9802817994947939,-1.2450291869020425,0.3590453440230215,0.5250207748421853,-0.8899448220486499,0.9070733209723221,-2.4281097155455895,-0.16971006238262012,-2.5126039587776834,0.12290120927797327,0.49313176985310175,-1.1023410314457325,1.1452277892533123,-0.2665794162179282,-0.2770465810485544,1.2757187731472592,3
-2.8195092082808557,-1.9700938510270583,-3.7414997448913607,-1.4244394391155355,-0.7985055280094027,0.5002797754257522,-0.6379151869396753,0.9672674851352073,1.0513064286920595,0.251263886461001,-1.1614961330456977,-1.1179973382624344,-0.9606832925920731,-1.2572749813889073,-1.2062726083977637,-0.5217615307369392,1.6869999723289983,1.0000220846689274,-0.7713059549735913,-0.4568865435901868,-0.04230944441867999,3
-3.0529993220891396,-0.03416296537754394,1.7444554251734057,2.2591338879231424,1.0776678694257942,1.3354047836218177,0.37307627979366326,-0.7613845975684588,-1.3396661393785732,-0.9254852720239598,0.553932978124033,-0.2240116201546436,-0.0027732136239323906,0.39647110544194336,-0.14332905575313393,-0.049208296715104335,0.48971182657735707,0.21601122675197482,-0.1939136298684787,-0.3443213776896907,0.5586202046009615,1
-6.589895665438252,-1.3783036183887327,-2.4505949791524695,-2.2514623251621417,0.11294305661414863,-0.7887485561401979,-3.368521778913732,-1.4126983048358892,0.5223085753084101,-2.0108084636333348,-0.17491825571020014,1.5586196471543945,1.8582798744131643,0.8857953312500277,-1.3054149614815456,0.06488366417082134,-0.6787033998703847,0.36604616813966295,2.337294510421589,1.4317426424263116,-1.1680506384774807,3
-4.210375082087811,0.1957868028514753,-0.3558706675454958,-0.42307678729707215,-0.5604398578210006,2.488121539176216,-1.2430776296647343,-1.527933582683201,0.4377452177279117,-1.4916723436531842,-0.3807467727996832,0.5081229507319105,-0.6624803567272599,0.32055500273570897,-0.19959369747144162,-0.17629088282731373,1.119766472217493,-0.5995225467391796,0.5538022261288097,-0.003072322498398937,0.527418437418344,3
-0.1106896579881885,4.943344338588447,1.0792918478646447,1.4392904299191918,2.101571419420065,-1.5305976241198083,-0.4788864081252415,0.7634819584894429,2.0233817034428707,-1.935874858924532,1.2864804970316321,-1.6087438383856865,1.3499943125458966,0.5515156922028345,0.9898031125654605,-1.264457930810581,-0.4017612076089704,0.1750769955357503,0.13050806548842486,0.9961448260181032,0.49775999973483964,4
-1.157702552090344,0.49062440802561724,-1.013157207507313,-1.6131089466265442,-1.3455847970037451,0.07127636137628214,-2.2234549703938757,0.6118475835878032,-1.1284525243167953,1.051147463368961,-1.7650428467273707,-0.6894982989805823,-0.39757760053256724,-0.02507563743764394,0.4890408418027817,-0.3147582921021084,-0.83965945089432,0.7460584146760106,0.4205330350453074,0.4336459648653562,0.28342695352300473,3
-3.382649527097157,0.9780466565081617,-0.8852527472750606,-1.0346559860526583,-1.6973191634496865,-0.3033995230003288,-4.025090475125167,-2.48991095256546,2.7693350834937016,-2.265184940278297,0.08666212827774135,0.7563495329844393,-0.12332052992076149,0.17189770456281006,0.40760892567974083,-0.9086082996862525,-1.620056522728583,-0.12289116472194625,1.4914469589851067,0.7273489718987017,-1.3761499871926077,3
-5.169228951343003,-1.4900652653990822,-4.173280413714073,-0.5760410934104062,1.929089969430905,-0.008144912889423508,1.2146346791290403,2.314185810988138,0.3905677344373701,-1.1515063164342387,-0.9437486361565212,0.30329057293742145,-1.3949396364815227,-0.2598691813162045,-0.12254155644704187,0.15014643601328154,-0.6154489943711382,0.07239282768551793,-0.9316848010515609,-0.25417437994029024,-0.08022531558191767,3
-5.360719505264186,-2.2000575697542137,-4.639512858400909,-0.010855980749834338,1.6808349154285243,-1.1991978066956404,1.7029523583664048,1.3009423050740845,0.9835561721130779,-1.0762190589788063,-0.347411712138006,-0.42359822163779726,-0.8192692404832411,-0.1575723672322428,-0.04723235153641618,0.29109481177014057,-1.3184585655628787,-0.2184414381928853,-1.0678047433786886,-0.04458217948493844,-0.32094635918385755,3
-1.691386248077806,3.2741574829074613,0.0805177010991077,1.7547802306902012,0.26348022710956104,-0.9492775528461079,1.0000447660706588,0.4676612439901717,2.6430075209709956,-2.4305484124505234,1.3146141730056584,-0.3145164144833763,1.5361773766717866,0.7740296904502374,1.0135440099830098,0.5994396808929602,0.20511172417142395,-0.9376157771491098,-0.3075023285807825,-1.3943079130132219,1.454040195813289,1
-3.3371690203595508,-1.0748147044436023,0.6714016090752906,-0.7033160615353644,-1.327089772818732,2.0440441934400244,0.41479416969601374,-2.2290742031166806,0.6348667454897899,-0.5706944510741591,0.5126697444592703,0.0513419312801616,-0.18259870631443706,0.07801038533771748,-0.4288051141473338,0.008738971377299315,0.45058592141654413,0.2784803773447935,-0.3643848306935399,-0.9369941503802945,0.6581011930788556,3
3.62746200045265,1.61912439103067,3.6936308971117024,0.5044920719878173,-1.1465140013163686,-0.673349679356852,0.2791474498244894,-0.8645814117286919,-0.3337968361244674,-1.4226921978544536,1.6595149942863519,1.3659175189975368,-0.566553378544865,0.8630977008785937,-0.4095108115033369,-0.17629449417239254,-0.0565831015427397,-0.1320637486442195,-0.38580359665728253,-0.7760006539271334,-1.1175720105682903,1
4.650775573106613,3.5528421690498315,-3.792005880197078,4.805537550162248,1.7805059138067065,-0.2944797423258994,-0.2419443569608348,-1.355615769952193,-0.25346438037103997,-1.6150595348502697,0.6667126277092386,-0.8607210907496785,-0.836215944636332,1.1747224986919285,1.1970914309604415,-0.7529551045341404,-0.928914140651802,0.5447186059711195,0.6691396018323101,-0.5263917633240177,-0.3196534509422538,4
-3.2319204337887353,0.29665053367488964,-1.0358070146432126,-1.4640644809115564,-2.3452438002626517,-0.3092272922123029,-1.6862137147526717,-1.3981003965909478,0.28291217115617984,0.40495741827403026,-1.290708302287177,-1.0120515828596743,0.7492622097260406,-0.6578417399654162,0.49090052961431613,0.419194412734467,-0.41302199182167276,-0.5352309057549444,-0.5096466132911831,-0.10259911477144709,0.19498555381414265,3
-2.264801767825619,-0.6073949007666474,1.2745602896137433,-1.6572314827833963,4.3577126979059075,-1.9218897174871827,0.5666385334737951,1.367776010385518,0.14193618323945897,-0.32218908641075905,0.3325945248489286,-2.567722431202057,0.4012141630302703,0.03579107934251306,-0.24294139920427588,0.6927195259634171,1.2203712365807686,-0.5672756163976104,-1.8434931262729735,0.32028948389591966,0.44297676391728447,1
-0.04087879120870697,-1.8115352565597385,4.020575335017132,-0.10793373426653839,-1.2449387631913942,0.4225236827830579,1.1575640733385537,-0.14822445689201066,-2.2560108230065996,-1.268969543913796,0.2524332621542875,-0.3686293575573205,-0.2874520469661993,-0.03485071822311538,-0.36652130627279034,0.3075449313857711,0.27435409704411623,0.09583537339300943,-0.22408007500463878,-0.07726411844003024,-0.31068355101888717,1
1.9122071389455424,-1.8102983485405966,3.1931187164647783,-1.0282042811678689,-1.9430092478906944,2.6630584150672267,-0.6117222214920524,-1.1143049420434994,-1.7047599762132775,-0.729299064961377,0.024579273461231704,-1.3145630400972415,-0.2555994998432746,-0.2530099110227869,-0.7860417477310898,0.7174201169098694,-0.4931038734231906,0.35140138910705077,-0.3958601761255061,0.11303353232633087,-1.0618505582287763,3
-1.4729806459707548,0.9047888515434336,0.21621576444669752,-0.9733351693897803,-0.1256609781950802,0.03327301193765697,2.1483961445619872,1.263128458462892,-0.5201011294257191,0.6377985363767117,-0.9082948702031225,-1.458733767126702,1.2014709096290475,0.3517500739402769,0.5719670874135372,-0.2540817183146398,1.0024504814756976,-0.949439432327183,-0.8394909194400147,-0.9484175855923996,0.2001922199110489,1
