0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,failure mode
1.5651897413383322,-0.9238481581477044,0.1249515314446624,0.3530920658209788,0.0660174874848714,-0.8861741696658675,-1.134675386941217,-0.7948390438693872,-0.0396555895605912,0.2735597552913995,-0.6169386063047521,-0.6257384158283283,-0.4860123638333568,-0.2138488734379912,-0.4508666412011073,0.1497451673876765,-0.4804381916744198,0.1242981897806188,0.0399035044639646,0.5653507976831068,-0.0761731718620255,-0.1076144727644671,1.7826400386741217,1.419447082434562,0.0418896128092429,1.7024014518548056,0.956177555603632,1.0541960105851784,-1.6665751599369107,-1.6665751599369123,0.7787332723276645,0.5943421278604702,0.7651428119119214,0.4098031701469841,1.2181462786997392,0.7569367037294155,0.6679708069565216,0.4488517702277109,-0.291372498154652,-0.2777981174500749,-0.3568958870031277,-0.6857575077322569,-0.7631418721998922,-0.0988637091031806,0.0540738069971842,0.323701664784265,0.5943421278604694,0.0,0.0,0.0,-0.0470562062596176,0.225254986779266,0.0768580519674099,-0.0692842953074682,-0.5688265575496645,-0.4804282044513728,-0.263166265326312,0.0376883787242609,0.5532530336740451,0.297158759372562,0.0125366435592813,-0.1082896487931755,-0.4608631321926698,-0.2473345286172816,-0.0838590596485254,-0.2931343097159423,-0.5018214996572469,-0.3785938897200183,0.6963106238227913,1
-0.7558446114105354,2.313075287560985,-0.4929832334228732,-0.6578420032143839,-0.3980313700484932,0.4539525644875432,3.308066168444097,1.4974949943782443,4.302970123546155,0.2463659477732757,-0.6169386063047521,1.2134797045509451,-0.5111140299427426,-0.5601550279799037,-0.3353129056563866,0.384335466358582,0.5258954669072309,0.6756472342060226,1.8459064495003992,1.740423160771818,0.8381279866039899,-0.8128342461839745,0.1846973134566609,0.6623145891913584,2.1294992659293674,0.0726676895035756,-1.0103096377189835,-1.1691218009385695,0.5777298294263543,0.5777298294263535,0.7032013039875495,0.8199567394855846,0.6599938063167535,1.0140319113862442,-0.0454536063610901,1.1912506108031085,1.0882060510260103,0.814204351626971,-0.1840284422923531,-0.2281847242281635,-0.5364123042682092,-0.2479983696113543,1.0778285658848077,0.3541195531780325,0.0540738071657578,0.2375693712894619,0.8199567394855846,0.0,0.0,0.0,0.9718686223157994,-0.3787602795593159,-0.5676597824095043,-0.0737532246893303,0.2138348393203696,0.4111626198516372,0.33156554959663,-0.1105275684581756,0.0107508088087878,-0.5540751413683125,-0.9466301749457052,-0.2675335895988476,0.0730408995333461,0.6965041740204853,1.1386260003489548,-0.1082515405888293,-0.5018214996572469,-0.3785938897200183,0.6963106238227913,1
-0.2884140820374997,0.5428352339367715,0.0013645784711554,0.9596525072421966,-0.9501305236266506,-0.2991748339092966,0.2489142511503922,-0.5885575882903433,3.4958083233455755,1.9019854557353428,-0.6169386063047521,0.6130621457147467,-0.3971033541164798,-0.3016885823202233,-0.3266306095016864,0.029676408916554,-0.2129866788100051,-0.4597729102488452,-0.4957574265568979,-0.4138128491567768,-1.295241383150045,1.3028250740745488,0.0927176402408058,-0.6534206605290073,-0.2387080471565379,0.3344856455126114,-0.1315524178145992,-0.0415875163669578,0.5777298294263543,0.5777298294263535,-0.8074380628147513,0.1527226540208726,-0.877326687407869,-0.1188969784373683,-0.2398535886781407,-0.6364870814653486,-0.6802839344330882,-0.7233210950949147,-0.7560497869545363,-0.9812716034324,-0.114510851033397,0.0496778443108592,0.9225659988174228,-0.4743356965357832,0.054073807158734,-0.5335983425651953,0.1527226540208721,0.0,0.0,0.0,-0.4546261376897847,-0.1403332007414547,-0.0760783833084679,0.0692525155302559,-0.4390807434267721,0.7896799298018944,-0.4027613198464766,-0.2428175580301354,0.4296943804358478,-0.8885441659870001,0.1339138625544711,0.1589078283113968,-0.553400044498946,-0.0531702811241521,-0.2759709606714258,-0.1073961690273987,-0.5018214996572469,-0.3785938897200183,0.6963106238227913,1
0.888221388453246,0.9180816678963164,0.755244991609549,0.9933503095433756,-0.8739789162365598,1.577963159638444,1.69997311851536,2.654471661281397,-0.5597872303485175,-0.1020226428834414,-0.6169386063047521,1.1655308563953788,-0.2158689720396579,-0.5444516194748046,-0.4366648445408299,-0.4567483617694536,0.3269118564268878,1.587994440456866,3.142976429673703,1.7256787523662065,-1.295241383150045,1.381182826676716,0.7036477182573591,0.600203819134127,2.141946213496459,0.5226783628782773,0.0506289570436265,0.1589254035334954,0.5645280353712759,0.5645280353712752,0.4010734306270895,0.7333969161802114,0.3474091468534823,1.7693178379353187,1.4611462565960525,1.444600389929429,1.3333432767332123,1.0273266907765393,1.632175348505334,1.699332627363407,1.2867776381666065,0.7676028308291393,0.7451230650261266,0.9165233637736288,0.0540738073155992,2.140415359175584,0.7333969161802111,0.0,0.0,0.0,1.9907934508912173,-0.1403332007414547,-0.4402127530129394,-0.1877109239268132,2.7485380080924706,0.0436027651266574,4.099179188428829,0.5753247575035205,-2.987559712575265,-0.351414105789217,-4.739705567567908,-0.3763747195557829,2.558058738276281,0.3125016246827921,4.880260166984498,-0.0041751209284956,-0.5018214996572469,-0.3785938897200183,0.6963106238227913,3
-0.8203177878757819,-0.3286376147139666,-1.2654016895072928,-0.7565844006550475,0.9605825345247144,0.2909341161356056,0.3870314813657518,-0.1800969327822894,-0.478296918614789,-0.7592918396894135,1.081694566152784,-0.9082420393184782,0.2314117610079364,0.172750745871753,0.8130345634808902,-0.2159539270712453,-0.131279843407375,-0.892562558369473,-1.0470768067171308,-1.0734216964577123,0.8381279866039899,-0.8128342461839745,-0.8515707208805481,-1.0972124352216268,-0.9417499429448668,-0.8259377872719162,-1.1228334280725936,-1.3424604456689266,0.5777298294263543,0.5777298294263535,-1.2153106918513723,-1.2126973776487746,-1.162959418222007,-1.591704535208064,-1.3090534914219196,-1.1962091292065702,-1.210305636015731,-1.1279490789945952,-0.8432218054735846,-0.8450198966737184,-0.3038741603847492,-0.2479983696113543,-0.2529934375499153,-0.7758487081245419,0.0540738070590828,-0.7939993325730759,-1.2126973776487748,0.0,0.0,0.0,-1.603973344322856,-1.6360657418588378,-1.423375551215012,-1.387171570018594,-0.8239058279690945,-0.7834123481608699,-0.6432776997523239,-0.6715526588984739,0.7452395793458827,0.5850339573296824,0.1849865146228032,-0.3236738358556505,-0.6865246982372296,-0.5857159310289217,-0.2885147364789391,-0.0853288646675593,-0.5018214996572469,2.641352718976872,-1.436140661634507,3
0.8640439472787784,2.2121346038449223,1.2990275846929804,0.9933503095433756,-0.8739789162365598,0.3272631022459806,0.9444544915192544,3.604490587171689,-0.5597872303485175,-0.1020226428834414,-0.6169386063047521,2.5064375967783388,0.1200099036657785,0.0062926831084948,-0.3155090113680681,-0.7759602673151047,-0.660242728736942,2.518637849841163,2.155738279472376,1.924461382549563,-1.295241383150045,1.381182826676716,0.6383367076898878,0.5055303543575007,2.477072403320448,0.4660435639218384,-0.0351034546543621,0.0656152927733788,0.5777298294263543,0.5777298294263535,0.4010734306270895,1.4150591934440333,0.2729643424808608,1.7693178379353187,1.4611462565960525,1.444600389929429,1.3333432767332123,1.0273266907765393,1.632175348505334,1.699332627363407,1.2867776381666065,-0.1429361764623378,0.1906138969283256,1.7295637991903672,0.0540738081959255,3.519924129431179,1.4150591934440324,0.0,0.0,0.0,1.9907934508912173,-0.1403332007414547,-0.4402127530129394,-0.6010868917490552,2.7485380080924706,1.2411478975277326,4.099179188428829,4.031002061686152,-3.1580753983575582,-1.964372264268693,-5.840225648375191,-4.675506968496608,2.705426409625834,1.8223794520658283,6.033824037486651,4.953108642436254,-0.5018214996572469,-0.3785938897200183,0.6963106238227913,3
0.6706244178830394,-1.271222240701799,2.473103637941299,1.3235887720949275,-1.0008982618867108,0.6198163939197391,0.9123102107390187,-0.5995492493965332,1.1279416113475,-0.7592918396894135,-0.6169386063047521,-1.371592052955594,-0.9632941070189897,-1.0240870467141885,-1.1070514005268373,3.22582935135114,4.71617262964962,-0.6532904433911375,0.2725839379391476,-0.0249620172134271,-1.295241383150045,1.4908836803197525,-0.8515707208805481,-0.4809166720396716,0.2238362267015435,-0.8259377872719162,-0.3565999985218196,-0.3019351412340484,0.5777298294263543,0.5777298294263535,-0.3542462527740611,-0.9572880987687996,-0.2730447769047579,0.8252104297489752,0.6349463317485872,0.0873694303241391,0.0201081390160597,-0.1144001260961481,-0.111265021875627,-0.0926735158757787,-0.1675325776517756,0.4173955203324174,0.6342212314065664,-0.7043963491001114,0.0540738069971842,-0.6603180903153416,-0.9572880987687996,0.0,0.0,0.0,1.1756535880308836,0.8133751145299905,1.0163247258049464,0.7395919228095668,-0.5688265575496645,-0.4804282044513728,-0.263166265326312,0.0376883787242609,0.6000773188517994,0.981667481931459,0.7033045502138555,0.6618443970416762,-0.5946151026797957,-0.7735093345662912,-0.4251796250427354,-0.1073961690273987,-0.5018214996572469,-0.3785938897200183,0.6963106238227913,1
-1.0943287878530787,-0.1084816187173366,-0.9873310453169016,-0.5251569066534925,0.8506310158331398,-0.5920233044678076,-0.4669757459004819,-0.9141962987412232,0.1634564257643964,-0.7592918396894135,-0.6169386063047521,-0.264317525728858,0.2463022151268273,0.1906878391646811,0.6488135852046457,-0.3286378596801684,-0.2539103313828341,-0.3577363927738184,-0.3827832287968252,-0.4183961404200997,0.8381279866039899,-0.8128342461839745,-0.8515707208805481,-0.2252502260062721,-0.4762994342893896,-0.8259377872719162,-0.4423324102198085,-0.4053230674218954,0.5777298294263543,0.5777298294263535,0.5521373673073193,-0.2229995699019773,0.6128768209565608,-0.4965399417119056,0.0031463892181724,-0.0393054592390212,-0.1724996811824559,-0.2209612956709322,1.178304508282191,1.2328186313961809,1.7109514511136348,-0.6857575077322569,-0.7631418721998922,-0.1712209721005742,0.05407380713298,-0.21179381449977,-0.2229995699019777,0.0,0.0,0.0,-0.4546261376897847,0.6544237286514164,-0.0760783833084679,-0.1541939535628476,-0.1088186711139551,0.0436027651266574,-0.6024598006183787,-0.6440968842204524,-0.0576091121695362,0.4039391786992004,0.2078663609468364,-0.1416409131598097,0.1081745230657204,-0.3945788225652291,-0.3057789821227807,-0.2396131550732363,-0.5018214996572469,-0.3785938897200183,0.6963106238227913,3
0.3966134179057426,-1.3167175032521363,-0.2281540537762273,0.3343324645399101,0.9384293396475968,-0.7123234800113817,-0.8983725398488553,-0.3525440740707074,-0.4591701709807685,-0.2795333018748354,-0.6169386063047521,-1.2926749655215566,-0.7759151170681695,-0.649991381852319,-0.3009993875642758,2.248223947420546,1.0233089655767853,-0.814789621049887,-0.844921724517255,-0.75491339659026,-0.0196184610290773,-0.1512363144192816,-0.6535967200979012,-0.7348118070338369,-0.6821868724333846,-0.6542635529352119,0.2113772289773552,0.3292518904927744,0.1684742137189344,0.1684742137189334,-0.3995654337781301,-0.8876232313490984,-0.3289586123713315,-1.0630043866237116,0.0371663861236562,-0.8310235190087735,-0.8685143041725467,-0.8869686055133333,0.2705628278359058,0.299790639461729,0.6883895806163349,-0.6682471422074209,-0.7409615054759802,-0.7339705921437022,0.0540738069971842,-0.7243968864213048,-0.8876232313490986,0.0,0.0,0.0,-1.0252240416920186,-0.346970002383601,-0.5785838135006386,-0.645776185567676,-0.7575477417284171,-0.6954152688936415,-0.6334809238450818,-0.7064315368325405,0.6680432954540564,0.6210565879100722,0.213102560393403,-0.2212273005953141,-0.6316187721080719,-0.5971022024062583,-0.3033161709873382,-0.1363892048108995,-0.5018214996572469,-0.3785938897200183,0.6963106238227913,1
1.0735817707908293,-0.6076512808837199,-1.0569059225464363,1.7481810810897802,-0.9585918133366604,-0.4876711872010911,-0.2081573624204252,0.6918447891318394,-0.5597872303485175,1.982459666986926,-0.6169386063047521,-1.10114021628793,-0.6282548539556416,-0.6521715587349137,-0.5395428422777379,0.6087773887153815,0.648473716655396,-0.5248651713967072,-0.3183910759951259,-0.3309387924654521,-1.295241383150045,1.4908836803197525,0.5916859858559798,-0.2379164439365293,-0.3444970939351372,1.0012929808449655,-1.1067586008792205,-1.3171034260579733,0.5777298294263543,0.5777298294263535,0.0234135889265141,1.3823857134384392,-0.1260147607261513,1.3916748746607812,1.582646245544209,0.7659849101267842,0.6767257078746359,0.4564632823401955,0.7172293690078874,0.758899651365983,0.8171566309752535,-0.8783715285054539,-0.8740437058194525,-0.557354920974491,0.0540738070205969,-0.3433374924617638,1.3823857134384383,0.0,0.0,0.0,0.3605137251705492,4.6282083756157695,4.65766842284966,3.957221077750261,-0.3653615308569469,-0.4804282044513728,-0.263166265326312,0.5753247575035205,0.2539537833611471,0.6275296669175572,0.8409538283365887,1.7844784828997984,-0.3110603433875249,-0.5987063825606727,-0.0378089519614689,2.4425318358130803,-0.5018214996572469,-0.3785938897200183,0.6963106238227913,1
